id_cliente,idade,genero,cidade,canal_aquisicao,churn,recencia_dias,frequencia_compras,valor_total,ticket_medio,std_valor,cliente_sem_compra,compras_beleza,compras_casa,compras_eletrônicos,compras_esportes,compras_moda,metodo_preferido,dias_entre_compras,prop_compras_eletrônicos,prop_compras_moda,prop_compras_casa,prop_compras_esportes,prop_compras_beleza,ticket_medio_relativo,probabilidade_final,segmento_detalhado
4052,37,M,RJ,Google,0,1545,6,582.11,97.02,51.47,0,0,3,0,2,1,Cartão,207,0.0,0.1666666666666666,0.5,0.3333333333333333,0.0,0.5646764959217139,0.60556555,Alto
4053,40,M,RJ,Google,0,1513,6,837.66,139.61,121.24,0,1,0,1,2,2,Boleto,208,0.1666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.1666666666666666,0.8125591176626518,0.5996695,Médio
4054,37,M,SP,Orgânico,0,1611,12,1427.33,118.94,88.94,0,1,3,3,1,4,Cartão,126,0.25,0.3333333333333333,0.25,0.0833333333333333,0.0833333333333333,0.6922554362495222,0.19572921,Muito Baixo
4055,22,F,SP,Google,0,1515,8,1924.08,240.51,185.22,0,2,0,2,1,3,Boleto,221,0.25,0.375,0.0,0.125,0.25,1.3998180172555286,0.50451595,Médio
4056,37,F,BH,Orgânico,0,1485,5,784.94,156.99,98.59,0,1,1,2,1,0,Boleto,250,0.4,0.0,0.2,0.2,0.2,0.9137143176123466,0.58304334,Médio
4057,52,M,SP,Google,0,1436,3,539.32,179.77,127.71,0,1,0,0,0,2,Cartão,318,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,1.046298636073454,0.47718757,Médio
4058,40,F,RJ,Orgânico,0,1584,10,1542.35,154.23,75.05,0,0,3,2,3,2,Cartão,148,0.2,0.2,0.3,0.3,0.0,0.8976505459287355,0.31342915,Baixo
4059,46,M,RJ,Facebook,1,1677,3,1755.54,585.18,154.48,0,1,0,0,1,1,Cartão,57,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,3.4058688093534166,0.64129215,Alto
4060,32,M,POA,Google,0,1613,9,929.78,103.31,95.08,0,4,2,1,0,2,Boleto,136,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.0,0.4444444444444444,0.6012855987803778,0.25425267,Baixo
4061,43,F,BH,Orgânico,0,1615,5,514.21,102.84,66.72,0,1,1,0,0,3,Boleto,123,0.0,0.6,0.2,0.0,0.2,0.5985501014284585,0.60594255,Alto
4062,38,F,SP,Google,0,1478,8,824.36,103.04,71.68,0,3,1,0,2,2,Cartão,271,0.0,0.25,0.125,0.25,0.375,0.5997141428548073,0.47936207,Médio
4063,23,F,BSB,Indicação,0,1513,11,2021.55,183.78,107.04,0,0,2,2,1,6,Cartão,236,0.1818181818181818,0.5454545454545454,0.1818181818181818,0.0909090909090909,0.0,1.0696376666717438,0.15712245,Muito Baixo
4064,38,F,POA,Indicação,0,1482,6,1239.01,206.5,127.72,0,2,0,2,0,2,Cartão,266,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,1.2018727727049463,0.40459558,Médio
4065,23,F,RJ,Facebook,0,1525,10,1411.81,141.18,81.45,0,1,1,1,2,5,Cartão,220,0.1,0.5,0.1,0.2,0.1,0.8216968428594884,0.28621858,Baixo
4066,27,F,POA,Orgânico,1,1710,2,159.59,79.8,89.77,0,0,0,0,0,2,Cartão,39,0.0,1.0,0.0,0.0,0.0,0.4644525291130979,0.79280853,Alto
4067,37,F,RJ,Orgânico,0,1547,9,1701.35,189.04,106.2,0,0,3,2,0,4,Cartão,202,0.2222222222222222,0.4444444444444444,0.3333333333333333,0.0,0.0,1.1002519561847122,0.33027086,Baixo
4068,38,M,RJ,Orgânico,0,1378,5,423.27,84.65,39.14,0,1,2,0,1,1,Cartão,344,0.0,0.2,0.4,0.2,0.2,0.4926805337020519,0.6131842,Alto
4069,20,F,SP,Orgânico,0,1585,7,592.37,84.62,22.61,0,0,2,0,1,4,Cartão,154,0.0,0.5714285714285714,0.2857142857142857,0.1428571428571428,0.0,0.4925059274880996,0.47823957,Médio
4070,47,M,RJ,Facebook,1,1486,4,739.38,184.84,106.19,0,2,0,2,0,0,Boleto,249,0.5,0.0,0.0,0.0,0.5,1.075807086231391,0.63823617,Alto
4071,41,F,SP,Google,0,1268,6,955.55,159.26,99.16,0,4,0,0,1,1,Boleto,463,0.0,0.1666666666666666,0.0,0.1666666666666666,0.6666666666666666,0.9269261878014032,0.44515005,Médio
4072,26,F,SP,Orgânico,0,1586,7,931.83,133.12,94.85,0,1,1,1,1,3,Pix,158,0.1428571428571428,0.4285714285714285,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.7747859733776391,0.49804437,Médio
4073,16,M,SP,Facebook,0,1511,13,1973.87,151.84,129.42,0,1,4,1,3,4,Cartão,242,0.0769230769230769,0.3076923076923077,0.3076923076923077,0.2307692307692307,0.0769230769230769,0.8837402508838696,0.20966147,Baixo
4074,33,M,SP,Google,0,1644,7,1099.76,157.11,104.23,0,2,0,2,0,3,Cartão,93,0.2857142857142857,0.4285714285714285,0.0,0.0,0.2857142857142857,0.9144127424681556,0.48830527,Médio
4075,29,M,SP,Facebook,0,1608,7,1324.46,189.21,165.75,0,0,3,1,1,2,Cartão,138,0.1428571428571428,0.2857142857142857,0.4285714285714285,0.1428571428571428,0.0,1.1012413913971086,0.5419472,Médio
4076,36,M,RJ,Orgânico,1,1640,4,632.41,158.1,94.63,0,0,1,1,1,1,Cartão,107,0.25,0.25,0.25,0.25,0.0,0.9201747475285812,0.6020506,Alto
4077,30,F,SP,Google,0,1640,9,1452.82,161.42,85.52,0,2,2,3,0,2,Pix,105,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.0,0.2222222222222222,0.9394978352059684,0.25929612,Baixo
4078,10,F,POA,Orgânico,0,1568,7,856.8,122.4,88.33,0,0,1,2,0,4,Cartão,159,0.2857142857142857,0.5714285714285714,0.1428571428571428,0.0,0.0,0.7123933529253533,0.5640369,Médio
4079,30,M,SP,Facebook,0,1700,3,946.52,315.51,214.47,0,1,1,1,0,0,Cartão,48,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,1.83633355213626,0.5482775,Médio
4080,31,M,RJ,Google,0,1439,10,1756.01,175.6,120.47,0,2,2,4,0,2,Cartão,288,0.4,0.2,0.2,0.0,0.2,1.0220283723340853,0.289248,Baixo
4081,42,F,SP,Orgânico,0,1336,10,1520.2,152.02,85.26,0,1,3,2,2,2,Pix,394,0.2,0.2,0.3,0.2,0.1,0.8847878881675835,0.22334976,Baixo
4082,26,F,SP,Orgânico,1,1329,6,1204.62,200.77,101.22,0,0,2,0,0,4,Cartão,416,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,1.1685229858400588,0.49892062,Médio
4083,55,M,SP,Google,0,1444,10,2217.41,221.74,141.43,0,1,0,4,0,5,Cartão,307,0.4,0.5,0.0,0.0,0.1,1.2905727293927112,0.2440983,Baixo
4084,12,F,RJ,Facebook,0,1071,10,1251.77,125.18,104.24,0,3,1,4,1,1,Cartão,650,0.4,0.1,0.1,0.1,0.3,0.7285735287515991,0.361656,Baixo
4085,50,F,BH,Facebook,1,1546,4,962.69,240.67,294.92,0,1,2,1,0,0,Cartão,181,0.25,0.0,0.5,0.0,0.25,1.4007492503966077,0.6565592,Alto
4086,32,M,SP,Orgânico,0,1609,6,829.5,138.25,83.33,0,1,0,1,1,3,Cartão,125,0.1666666666666666,0.5,0.0,0.1666666666666666,0.1666666666666666,0.8046436359634811,0.47528613,Médio
4087,45,M,SP,Google,0,1397,13,3358.39,258.34,157.24,0,2,5,5,0,1,Cartão,350,0.3846153846153846,0.0769230769230769,0.3846153846153846,0.0,0.1538461538461538,1.5035923104145077,0.22542807,Baixo
4088,35,M,SP,Google,1,1605,6,568.36,94.73,45.42,0,0,2,1,1,2,Cartão,129,0.1666666666666666,0.3333333333333333,0.3333333333333333,0.1666666666666666,0.0,0.5513482215900222,0.50722414,Médio
4089,48,M,BSB,Orgânico,1,1578,5,429.27,85.85,98.35,0,0,2,1,0,2,Boleto,172,0.2,0.4,0.4,0.0,0.0,0.4996647822601436,0.63719314,Alto
4090,30,F,BH,Facebook,0,1594,3,298.7,99.57,18.51,0,1,0,0,0,2,Cartão,133,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.5795180241076586,0.64071614,Alto
4091,21,M,SP,Facebook,0,1583,6,1430.86,238.48,140.33,0,0,4,0,0,2,Boleto,159,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,1.3880029967780902,0.55300313,Médio
4092,52,F,SP,Orgânico,0,1379,7,1682.64,240.38,202.33,0,3,1,1,1,1,Cartão,370,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.4285714285714285,1.3990613903284022,0.47963357,Médio
4093,33,F,POA,Orgânico,0,1268,5,1044.07,208.81,159.38,0,1,1,0,0,3,Cartão,453,0.0,0.6,0.2,0.0,0.2,1.215317451179273,0.5768373,Médio
4094,37,F,SP,Orgânico,0,1597,8,1444.17,180.52,115.36,0,1,1,0,3,3,Cartão,134,0.0,0.375,0.125,0.375,0.125,1.0506637914222612,0.49188018,Médio
4095,49,F,RJ,Google,0,1588,4,1927.3,481.83,185.16,0,1,3,0,0,0,Cartão,142,0.0,0.0,0.75,0.0,0.25,2.804350402287769,0.6090249,Alto
4096,22,M,SP,Orgânico,0,1148,11,1557.09,141.55,91.44,0,1,1,4,2,3,Cartão,597,0.3636363636363636,0.2727272727272727,0.0909090909090909,0.1818181818181818,0.0909090909090909,0.8238503194982334,0.22101447,Baixo
4097,42,F,RJ,Orgânico,0,1570,7,2398.1,342.59,287.72,0,0,2,1,3,1,Cartão,163,0.1428571428571428,0.1428571428571428,0.2857142857142857,0.4285714285714285,0.0,1.9939447612638623,0.5889936,Médio
4098,27,M,POA,Google,0,1503,9,1562.76,173.64,111.99,0,1,0,1,1,6,Cartão,237,0.1111111111111111,0.6666666666666666,0.0,0.1111111111111111,0.1111111111111111,1.0106207663558686,0.2524934,Baixo
4099,33,F,POA,Indicação,0,1518,12,2064.28,172.02,96.03,0,2,1,0,4,5,Cartão,223,0.0,0.4166666666666667,0.0833333333333333,0.3333333333333333,0.1666666666666666,1.0011920308024451,0.12908597,Muito Baixo
4100,35,M,BH,Google,1,1589,2,295.37,147.68,127.6,0,1,1,0,0,0,Cartão,117,0.0,0.0,0.5,0.0,0.5,0.8595281892158184,0.79131496,Alto
4101,16,F,RJ,Orgânico,0,1516,7,693.87,99.12,74.9,0,0,2,1,2,2,Cartão,220,0.1428571428571428,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.0,0.5768989308983743,0.58145756,Médio
4102,25,F,RJ,Orgânico,1,1571,5,819.36,163.87,82.58,0,0,2,0,3,0,Cartão,176,0.0,0.0,0.4,0.6,0.0,0.9537573426787388,0.59080327,Médio
4103,51,M,SP,Orgânico,0,1537,4,707.68,176.92,109.93,0,1,1,1,1,0,Cartão,204,0.25,0.0,0.25,0.25,0.25,1.029711045747986,0.46484703,Médio
4104,45,M,POA,Google,0,1509,3,871.64,290.55,231.45,0,0,1,1,1,0,Boleto,137,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,1.6910611821279526,0.59633493,Médio
4105,34,M,BH,Indicação,0,1648,4,913.26,228.32,252.59,0,2,0,2,0,0,Cartão,96,0.5,0.0,0.0,0.0,0.5,1.3288696923195804,0.45272037,Médio
4106,37,M,RJ,Google,1,917,8,1142.63,142.83,84.2,0,0,4,1,1,2,Cartão,831,0.125,0.25,0.5,0.125,0.0,0.8313001846268645,0.55641896,Médio
4107,31,F,SP,Orgânico,0,1591,7,1013.63,144.8,88.7,0,0,2,2,0,3,Cartão,124,0.2857142857142857,0.4285714285714285,0.2857142857142857,0.0,0.0,0.8427659926763984,0.47036552,Médio
4108,51,F,RJ,Indicação,0,1496,4,665.22,166.3,83.71,0,1,2,0,1,0,Cartão,243,0.0,0.0,0.5,0.25,0.25,0.9679004460088746,0.35808513,Baixo
4109,32,F,POA,Google,0,1607,6,1179.4,196.57,194.51,0,2,2,0,1,1,Cartão,141,0.0,0.1666666666666666,0.3333333333333333,0.1666666666666666,0.3333333333333333,1.1440781158867377,0.5963146,Médio
4110,37,F,RJ,Google,0,1364,6,849.45,141.58,132.26,0,2,1,0,0,3,Cartão,367,0.0,0.5,0.1666666666666666,0.0,0.3333333333333333,0.8240249257121857,0.5870234,Médio
4111,48,F,SP,Indicação,0,1517,7,1291.51,184.5,132.12,0,0,2,2,1,2,Cartão,199,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.1428571428571428,0.0,1.0738282158065986,0.2352788,Baixo
4112,25,M,SP,Facebook,0,1516,5,1063.57,212.71,207.18,0,0,0,1,2,2,Cartão,211,0.2,0.4,0.0,0.4,0.0,1.238016258993071,0.55977505,Médio
4113,53,M,SP,Orgânico,0,1656,5,750.85,150.17,158.54,0,0,1,1,1,2,Cartão,86,0.2,0.4,0.2,0.2,0.0,0.8740205049738586,0.46807417,Médio
4114,16,F,POA,Google,0,1266,14,2256.92,161.21,182.71,0,2,3,1,3,5,Cartão,480,0.0714285714285714,0.3571428571428571,0.2142857142857142,0.2142857142857142,0.1428571428571428,0.9382755917083024,0.16542298,Muito Baixo
4115,54,M,POA,Indicação,0,1274,3,418.85,139.62,25.16,0,0,0,0,1,2,Boleto,458,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.8126173197339692,0.3387014,Baixo
4116,30,F,POA,Google,0,1598,6,746.08,124.35,70.55,0,2,0,0,2,2,Cartão,135,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.7237427568322522,0.5960725,Médio
4117,32,F,BH,Indicação,0,1568,8,1707.93,213.49,125.04,0,1,1,2,0,4,Cartão,173,0.25,0.5,0.125,0.0,0.125,1.2425560205558306,0.31816095,Baixo
4118,12,M,RJ,Orgânico,0,1476,9,1000.3,111.14,61.95,0,2,3,1,1,2,Cartão,267,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.1111111111111111,0.2222222222222222,0.6468578206219262,0.26713374,Baixo
4119,29,F,RJ,Indicação,0,1361,6,550.3,91.72,42.43,0,0,2,0,1,3,Cartão,369,0.0,0.5,0.3333333333333333,0.1666666666666666,0.0,0.5338293981234755,0.28224692,Baixo
4120,22,M,RJ,Google,0,1522,9,1088.03,120.89,75.3,0,1,2,2,2,2,Cartão,218,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.7036048401564212,0.36993507,Baixo
4121,27,F,BH,Orgânico,1,1301,6,847.15,141.19,78.8,0,1,2,1,1,1,Cartão,434,0.1666666666666666,0.1666666666666666,0.3333333333333333,0.1666666666666666,0.1666666666666666,0.8217550449308058,0.5769064,Médio
4122,33,M,RJ,Google,0,1383,10,1380.35,138.04,113.21,0,0,0,1,1,8,Boleto,345,0.1,0.8,0.0,0.1,0.0,0.803421392465815,0.2762411,Baixo
4123,46,F,RJ,Orgânico,1,1428,4,394.76,98.69,138.76,0,0,1,2,0,1,Pix,307,0.5,0.25,0.25,0.0,0.0,0.5743962418317248,0.6367425,Alto
4124,37,F,SP,Indicação,0,1607,11,2030.46,184.59,88.73,0,1,1,1,3,5,Cartão,136,0.0909090909090909,0.4545454545454545,0.0909090909090909,0.2727272727272727,0.0909090909090909,1.0743520344484556,0.11925213,Muito Baixo
4125,38,M,SP,Google,0,1660,6,1025.65,170.94,124.82,0,0,1,0,2,3,Boleto,82,0.0,0.5,0.1666666666666666,0.3333333333333333,0.0,0.9949062071001624,0.49629086,Médio
4126,21,F,BSB,Google,0,1444,8,1162.57,145.32,96.8,0,4,2,0,0,2,Cartão,300,0.0,0.25,0.25,0.0,0.5,0.8457925003849047,0.5860384,Médio
4127,24,F,POA,Google,0,1454,8,1240.54,155.07,77.86,0,2,0,1,2,3,Cartão,286,0.125,0.375,0.0,0.25,0.25,0.9025395199193996,0.5742618,Médio
4128,56,M,RJ,Orgânico,0,1629,3,399.56,133.19,29.46,0,1,0,0,1,1,Cartão,100,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.7751933878768611,0.6166402,Alto
4129,26,M,SP,Orgânico,0,1491,16,2629.18,164.32,113.67,0,0,5,2,3,6,Cartão,241,0.125,0.375,0.3125,0.1875,0.0,0.9563764358880232,0.16407615,Muito Baixo
4130,54,M,POA,Facebook,0,1664,1,115.84,115.84,0.0,0,0,0,0,0,1,Cartão,0,0.0,1.0,0.0,0.0,0.0,0.6742127941411187,0.8129076,Crítico
4131,32,F,BH,Google,0,1541,5,636.14,127.23,89.7,0,2,0,2,0,1,Cartão,203,0.4,0.2,0.0,0.0,0.4,0.7405049533716723,0.59670097,Médio
4132,35,M,RJ,Orgânico,0,1637,3,397.39,132.46,45.92,0,0,1,1,1,0,Pix,99,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.7709446366706887,0.64545625,Alto
4133,47,M,RJ,Facebook,0,1613,5,1379.79,275.96,104.73,0,1,1,2,1,0,Cartão,116,0.4,0.0,0.2,0.2,0.2,1.606144360075821,0.63204545,Alto
4134,50,M,RJ,Facebook,0,1565,12,2155.75,179.65,117.14,0,1,2,1,2,6,Cartão,177,0.0833333333333333,0.5,0.1666666666666666,0.1666666666666666,0.0833333333333333,1.0456002112176448,0.2906247,Baixo
4135,33,F,RJ,Facebook,1,1529,6,853.23,142.21,52.86,0,1,1,1,1,2,Cartão,187,0.1666666666666666,0.3333333333333333,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.8276916562051838,0.6343285,Alto
4136,30,M,BSB,Facebook,0,1599,3,214.26,71.42,14.48,0,0,0,0,0,3,Cartão,134,0.0,1.0,0.0,0.0,0.0,0.4156791933490909,0.6933479,Alto
4137,34,F,SP,Indicação,0,1646,5,1044.99,209.0,178.46,0,0,2,1,0,2,Cartão,91,0.2,0.4,0.4,0.0,0.0,1.2164232905343042,0.24966577,Baixo
4138,39,F,SP,Indicação,1,1371,8,1603.36,200.42,98.19,0,1,1,0,3,3,Cartão,357,0.0,0.375,0.125,0.375,0.125,1.1664859133439485,0.27212176,Baixo
4139,45,M,SP,Facebook,0,1104,4,933.01,233.25,143.48,0,0,1,1,1,1,Cartão,607,0.25,0.25,0.25,0.25,0.0,1.357563313479074,0.5100055,Médio
4140,35,F,SP,Orgânico,0,1608,3,510.4,170.13,69.0,0,1,1,1,0,0,Boleto,86,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.9901918393234506,0.47370315,Médio
4141,42,F,SP,Facebook,0,1615,2,286.81,143.4,168.51,0,1,1,0,0,0,Boleto,76,0.0,0.0,0.5,0.0,0.5,0.834617702691958,0.7724093,Alto
4142,54,F,SP,Indicação,0,1578,9,2300.29,255.59,180.46,0,1,2,1,0,5,Boleto,162,0.1111111111111111,0.5555555555555556,0.2222222222222222,0.0,0.1111111111111111,1.4875867408022143,0.128131,Muito Baixo
4143,39,F,SP,Google,0,1535,12,1270.45,105.87,60.68,0,2,2,3,1,4,Cartão,206,0.25,0.3333333333333333,0.1666666666666666,0.0833333333333333,0.1666666666666666,0.6161853290376401,0.19586165,Muito Baixo
4144,38,F,SP,Orgânico,0,1478,8,1875.69,234.46,212.13,0,3,1,1,1,2,Cartão,235,0.125,0.25,0.125,0.125,0.375,1.3646057641084832,0.49526972,Médio
4145,16,M,SP,Google,0,1373,9,1223.43,135.94,171.28,0,2,3,1,1,2,Cartão,369,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.1111111111111111,0.2222222222222222,0.7911989574891546,0.20086902,Baixo
4146,3,M,SP,Google,1,1480,9,1716.73,190.75,95.28,0,1,1,2,1,4,Cartão,248,0.2222222222222222,0.4444444444444444,0.1111111111111111,0.1111111111111111,0.1111111111111111,1.110204510379993,0.21402648,Baixo
4147,39,M,RJ,Orgânico,1,1542,6,943.87,157.31,113.3,0,2,2,1,1,0,Cartão,163,0.1666666666666666,0.0,0.3333333333333333,0.1666666666666666,0.3333333333333333,0.9155767838945044,0.59547627,Médio
4148,33,F,RJ,Google,0,1639,4,377.87,94.47,24.15,0,1,0,1,1,1,Boleto,72,0.25,0.25,0.0,0.25,0.25,0.549834967735769,0.6251094,Alto
4149,28,M,SP,Indicação,0,1471,9,2013.22,223.69,97.48,0,1,1,1,3,3,Cartão,261,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.1111111111111111,1.30192213329961,0.123079956,Muito Baixo
4150,37,F,RJ,Orgânico,1,1666,8,1343.47,167.93,86.33,0,2,1,1,2,2,Cartão,75,0.125,0.25,0.125,0.25,0.25,0.977387383633616,0.5994697,Médio
4151,34,F,POA,Indicação,0,1423,8,730.13,91.27,84.89,0,0,0,1,0,7,Boleto,318,0.125,0.875,0.0,0.0,0.0,0.5312103049141911,0.29535097,Baixo
4152,48,F,POA,Google,1,1599,8,1508.78,188.6,142.99,0,2,3,0,1,2,Cartão,130,0.0,0.25,0.375,0.125,0.25,1.0976910650467453,0.6048114,Alto
4153,36,F,SP,Facebook,0,1482,6,991.24,165.21,127.14,0,1,0,1,0,4,Cartão,207,0.1666666666666666,0.6666666666666666,0.0,0.0,0.1666666666666666,0.9615564202352748,0.5192326,Médio
4154,26,M,BH,Orgânico,0,1526,9,703.05,78.12,47.98,0,3,1,2,2,1,Cartão,208,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.4546745811317696,0.2754848,Baixo
4155,46,F,SP,Facebook,0,1469,9,1705.88,189.54,83.49,0,0,0,2,1,6,Cartão,265,0.2222222222222222,0.6666666666666666,0.0,0.1111111111111111,0.0,1.1031620597505838,0.28003153,Baixo
4156,32,M,SP,Orgânico,0,1411,9,1731.5,192.39,129.02,0,2,1,2,1,3,Cartão,321,0.2222222222222222,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.2222222222222222,1.1197496500760515,0.23052785,Baixo
4157,41,M,SP,Orgânico,1,1358,3,1007.06,335.69,71.6,0,1,0,1,1,0,Cartão,289,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,1.9537853320548355,0.47908872,Médio
4158,29,F,SP,Indicação,0,1336,17,3298.56,194.03,146.66,0,6,6,3,1,1,Cartão,402,0.1764705882352941,0.0588235294117647,0.3529411764705882,0.0588235294117647,0.3529411764705882,1.1292947897721102,0.20720229,Baixo
4159,27,M,RJ,Orgânico,1,1644,6,1234.63,205.77,84.87,0,1,1,0,1,3,Cartão,83,0.0,0.5,0.1666666666666666,0.1666666666666666,0.1666666666666666,1.197624021498774,0.60243505,Alto
4160,36,M,RJ,Facebook,0,1633,9,1260.28,140.03,108.64,0,0,3,4,1,1,Boleto,96,0.4444444444444444,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.0,0.8150036046579838,0.41322196,Médio
4161,35,M,BH,Indicação,0,1515,8,1626.84,203.36,99.52,0,0,3,0,1,4,Cartão,197,0.0,0.5,0.375,0.125,0.0,1.1835973223112732,0.28709662,Baixo
4162,40,F,SP,Indicação,0,1544,9,1764.77,196.09,184.3,0,1,3,1,2,2,Cartão,182,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.2222222222222222,0.1111111111111111,1.141284416463501,0.14560394,Muito Baixo
4163,31,F,SP,Google,0,1575,8,903.34,112.92,32.75,0,1,3,1,0,3,Cartão,138,0.125,0.375,0.375,0.0,0.125,0.6572177893164288,0.49807554,Médio
4164,12,F,SP,Google,0,1201,13,1420.15,109.24,80.63,0,0,4,2,2,5,Boleto,539,0.1538461538461538,0.3846153846153846,0.3076923076923077,0.1538461538461538,0.0,0.6357994270716143,0.1698074,Muito Baixo
4165,29,M,SP,Indicação,0,1270,13,1811.54,139.35,57.72,0,4,1,1,2,5,Cartão,467,0.0769230769230769,0.3846153846153846,0.0769230769230769,0.1538461538461538,0.3076923076923077,0.8110458638083985,0.10525817,Muito Baixo
4166,44,M,POA,Indicação,0,1434,6,1301.41,216.9,103.33,0,0,3,1,0,2,Cartão,294,0.1666666666666666,0.3333333333333333,0.5,0.0,0.0,1.2624029268750745,0.38379475,Baixo
4167,31,F,BH,Facebook,0,1593,3,739.67,246.56,297.73,0,0,2,0,0,1,Cartão,113,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,1.4350302704025744,0.6670302,Alto
4168,32,F,POA,Orgânico,0,1460,8,1429.31,178.66,149.81,0,1,2,0,1,4,Cartão,266,0.0,0.5,0.25,0.125,0.125,1.0398382061572191,0.5574077,Médio
4169,46,M,RJ,Facebook,0,1495,4,851.12,212.78,119.53,0,0,0,2,1,1,Cartão,179,0.5,0.25,0.0,0.25,0.0,1.238423673492293,0.64383376,Alto
4170,26,F,RJ,Orgânico,1,1530,8,1624.18,203.02,162.24,0,3,0,2,1,2,Cartão,208,0.25,0.25,0.0,0.125,0.375,1.1816184518864803,0.59239334,Médio
4171,16,F,SP,Orgânico,0,1460,14,1305.6,93.26,67.42,0,3,2,2,2,5,Cartão,279,0.1428571428571428,0.3571428571428571,0.1428571428571428,0.1428571428571428,0.2142857142857142,0.5427925171063599,0.13160217,Muito Baixo
4172,33,M,RJ,Facebook,0,1627,4,867.8,216.95,239.11,0,0,0,0,2,2,Cartão,77,0.0,0.5,0.0,0.5,0.0,1.2626939372316617,0.64477414,Alto
4173,29,M,RJ,Facebook,0,1653,4,598.27,149.57,125.31,0,1,1,1,0,1,Cartão,79,0.25,0.25,0.25,0.0,0.25,0.8705283806948128,0.6391325,Alto
4174,23,F,BSB,Indicação,0,1434,8,1721.94,215.24,95.27,0,1,1,3,1,2,Cartão,299,0.375,0.25,0.125,0.125,0.125,1.2527413830363812,0.43468902,Médio
4175,32,F,RJ,Orgânico,0,1428,9,961.22,106.8,80.85,0,2,5,1,1,0,Cartão,293,0.1111111111111111,0.0,0.5555555555555556,0.1111111111111111,0.2222222222222222,0.6215981216701612,0.29407766,Baixo
4176,40,F,SP,Google,0,1581,10,1386.26,138.63,133.52,0,1,3,1,2,3,Cartão,157,0.1,0.3,0.3,0.2,0.1,0.8068553146735434,0.2312759,Baixo
4177,34,F,BH,Indicação,0,1566,5,738.89,147.78,100.82,0,2,0,0,1,2,Boleto,141,0.0,0.4,0.0,0.2,0.4,0.8601102099289927,0.36575097,Baixo
4178,38,M,BSB,Google,0,1623,6,1237.14,206.19,89.63,0,2,0,1,2,1,Pix,115,0.1666666666666666,0.1666666666666666,0.0,0.3333333333333333,0.3333333333333333,1.200068508494106,0.6527594,Alto
4179,56,F,RJ,Google,1,1488,4,674.42,168.6,35.71,0,0,2,0,1,1,Pix,194,0.0,0.25,0.5,0.25,0.0,0.9812869224118836,0.60602504,Alto
4180,30,F,RJ,Indicação,0,1548,11,1472.81,133.89,98.06,0,0,3,3,3,2,Cartão,186,0.2727272727272727,0.1818181818181818,0.2727272727272727,0.2727272727272727,0.0,0.7792675328690812,0.17366253,Muito Baixo
4181,38,M,SP,Google,0,1631,6,778.07,129.68,112.42,0,2,0,1,1,2,Cartão,102,0.1666666666666666,0.3333333333333333,0.0,0.1666666666666666,0.3333333333333333,0.7547644608444429,0.4932116,Médio
4182,28,M,RJ,Indicação,0,1415,14,2627.49,187.68,182.7,0,3,1,2,3,5,Cartão,313,0.1428571428571428,0.3571428571428571,0.0714285714285714,0.2142857142857142,0.2142857142857142,1.0923364744855415,0.10887637,Muito Baixo
4183,24,M,SP,Orgânico,1,1369,8,650.35,81.29,45.08,0,1,1,1,3,2,Cartão,362,0.125,0.25,0.125,0.375,0.125,0.4731246377393951,0.4972168,Médio
4184,27,M,SP,Orgânico,0,1460,8,1344.81,168.1,105.6,0,1,3,3,0,1,Cartão,267,0.375,0.125,0.375,0.0,0.125,0.978376818846012,0.48129964,Médio
