id_cliente,data_compra,valor,categoria,metodo_pagamento
6141,2022-06-27 03:26:56.921692160,156.81,Eletrônicos,Cartão
6142,2022-12-09 06:57:21.224122400,224.5,Moda,Cartão
6142,2022-07-26 06:57:21.224122400,46.46,Esportes,Boleto
6143,2022-09-25 10:27:45.526552656,99.66,Eletrônicos,Pix
6143,2022-10-17 10:27:45.526552656,153.44,Moda,Boleto
6143,2022-07-02 10:27:45.526552656,141.61,Beleza,Cartão
6143,2022-12-09 10:27:45.526552656,31.03,Beleza,Cartão
6143,2022-12-17 10:27:45.526552656,152.84,Casa,Boleto
6143,2022-09-12 10:27:45.526552656,57.65,Eletrônicos,Cartão
6143,2022-07-04 10:27:45.526552656,58.74,Beleza,Pix
6143,2023-03-19 10:27:45.526552656,216.05,Moda,Cartão
6143,2022-09-03 10:27:45.526552656,143.27,Eletrônicos,Cartão
6143,2023-06-12 10:27:45.526552656,219.52,Moda,Cartão
6144,2022-08-29 13:58:09.828982896,79.95,Moda,Cartão
6144,2022-09-02 13:58:09.828982896,151.69,Moda,Cartão
6144,2022-07-30 13:58:09.828982896,53.52,Beleza,Pix
6144,2023-02-02 13:58:09.828982896,131.72,Eletrônicos,Boleto
6145,2022-06-27 17:28:34.131413136,192.52,Moda,Boleto
6145,2022-06-23 17:28:34.131413136,157.6,Beleza,Cartão
6145,2022-09-17 17:28:34.131413136,149.49,Moda,Boleto
6145,2022-11-27 17:28:34.131413136,189.56,Esportes,Cartão
6145,2022-06-30 17:28:34.131413136,134.78,Casa,Cartão
6145,2022-07-31 17:28:34.131413136,302.68,Beleza,Cartão
6146,2022-12-10 20:58:58.433843376,40.02,Moda,Cartão
6146,2022-08-21 20:58:58.433843376,330.34,Moda,Cartão
6146,2022-06-21 20:58:58.433843376,146.39,Casa,Cartão
6146,2023-02-03 20:58:58.433843376,65.25,Moda,Boleto
6146,2022-11-12 20:58:58.433843376,39.16,Beleza,Pix
6146,2023-05-17 20:58:58.433843376,420.04,Moda,Cartão
6146,2023-07-04 20:58:58.433843376,52.24,Beleza,Cartão
6146,2023-03-16 20:58:58.433843376,38.18,Moda,Cartão
6146,2022-11-10 20:58:58.433843376,291.52,Eletrônicos,Cartão
6146,2022-09-03 20:58:58.433843376,144.39,Casa,Cartão
6146,2022-06-26 20:58:58.433843376,52.92,Eletrônicos,Cartão
6147,2022-11-27 00:29:22.736273616,40.8,Casa,Cartão
6147,2022-08-21 00:29:22.736273616,80.35,Esportes,Cartão
6147,2023-02-21 00:29:22.736273616,119.1,Esportes,Boleto
6147,2022-07-10 00:29:22.736273616,163.42,Beleza,Pix
6148,2022-06-20 03:59:47.038703872,99.61,Beleza,Cartão
6148,2022-07-13 03:59:47.038703872,148.64,Casa,Cartão
6148,2022-07-29 03:59:47.038703872,58.16,Eletrônicos,Cartão
6148,2022-09-17 03:59:47.038703872,136.41,Moda,Cartão
6148,2022-08-22 03:59:47.038703872,208.06,Esportes,Boleto
6148,2022-08-15 03:59:47.038703872,184.44,Moda,Cartão
6148,2023-03-27 03:59:47.038703872,168.46,Esportes,Pix
6149,2022-08-10 07:30:11.341134112,49.08,Moda,Cartão
6149,2022-10-12 07:30:11.341134112,158.65,Casa,Boleto
6149,2022-06-24 07:30:11.341134112,331.85,Moda,Cartão
6149,2023-03-31 07:30:11.341134112,191.59,Eletrônicos,Boleto
6149,2022-09-17 07:30:11.341134112,124.48,Esportes,Pix
6149,2022-07-10 07:30:11.341134112,256.86,Moda,Cartão
6149,2022-11-14 07:30:11.341134112,318.49,Esportes,Cartão
6149,2022-11-23 07:30:11.341134112,177.36,Moda,Boleto
6149,2022-06-21 07:30:11.341134112,81.61,Moda,Cartão
6150,2022-08-08 11:00:35.643564352,123.69,Moda,Cartão
6150,2022-10-06 11:00:35.643564352,84.18,Casa,Cartão
6150,2022-06-17 11:00:35.643564352,76.98,Beleza,Cartão
6150,2022-07-12 11:00:35.643564352,127.18,Eletrônicos,Cartão
6150,2022-11-18 11:00:35.643564352,75.05,Moda,Pix
6150,2022-06-22 11:00:35.643564352,77.48,Moda,Cartão
6150,2022-07-31 11:00:35.643564352,111.45,Casa,Boleto
6150,2023-02-08 11:00:35.643564352,216.25,Eletrônicos,Cartão
6150,2022-08-02 11:00:35.643564352,244.25,Beleza,Cartão
6150,2022-09-13 11:00:35.643564352,256.11,Moda,Pix
6150,2023-03-08 11:00:35.643564352,32.98,Moda,Cartão
6151,2022-07-03 14:30:59.945994592,53.33,Moda,Cartão
6151,2022-07-25 14:30:59.945994592,46.6,Moda,Cartão
6152,2022-09-06 18:01:24.248424832,194.2,Casa,Pix
6152,2022-07-19 18:01:24.248424832,149.99,Moda,Cartão
6152,2022-08-11 18:01:24.248424832,92.85,Moda,Pix
6152,2022-11-13 18:01:24.248424832,151.01,Beleza,Pix
6152,2022-07-18 18:01:24.248424832,74.74,Casa,Cartão
6152,2022-07-08 18:01:24.248424832,118.38,Moda,Cartão
6152,2022-07-04 18:01:24.248424832,71.06,Esportes,Cartão
6152,2022-11-05 18:01:24.248424832,105.19,Casa,Boleto
6152,2022-10-14 18:01:24.248424832,99.9,Moda,Boleto
6153,2023-01-05 21:31:48.550855088,326.17,Eletrônicos,Cartão
6153,2022-07-13 21:31:48.550855088,193.92,Moda,Boleto
6153,2022-06-30 21:31:48.550855088,76.69,Moda,Cartão
6153,2022-08-23 21:31:48.550855088,78.04,Casa,Cartão
6153,2022-09-26 21:31:48.550855088,47.76,Casa,Cartão
6153,2022-08-21 21:31:48.550855088,113.06,Casa,Cartão
6153,2022-08-28 21:31:48.550855088,149.83,Eletrônicos,Cartão
6154,2022-10-07 01:02:12.853285328,53.51,Eletrônicos,Pix
6154,2022-09-28 01:02:12.853285328,43.1,Casa,Cartão
6154,2022-08-14 01:02:12.853285328,156.55,Moda,Cartão
6154,2022-07-28 01:02:12.853285328,21.18,Moda,Cartão
6154,2022-07-14 01:02:12.853285328,289.51,Beleza,Cartão
6154,2022-07-09 01:02:12.853285328,221.67,Eletrônicos,Boleto
6154,2023-01-18 01:02:12.853285328,112.14,Casa,Boleto
6154,2022-07-10 01:02:12.853285328,129.07,Eletrônicos,Cartão
6154,2022-10-22 01:02:12.853285328,215.32,Moda,Boleto
6154,2022-06-20 01:02:12.853285328,58.71,Moda,Boleto
6155,2022-09-17 04:32:37.155715568,245.62,Esportes,Boleto
6155,2022-09-01 04:32:37.155715568,391.44,Casa,Cartão
6155,2022-09-01 04:32:37.155715568,859.23,Casa,Cartão
6155,2022-07-24 04:32:37.155715568,471.84,Eletrônicos,Boleto
6155,2022-09-04 04:32:37.155715568,268.9,Beleza,Boleto
6155,2023-03-18 04:32:37.155715568,444.08,Casa,Pix
6155,2023-01-27 04:32:37.155715568,40.04,Esportes,Cartão
6155,2022-08-12 04:32:37.155715568,266.68,Casa,Cartão
6155,2022-07-11 04:32:37.155715568,164.92,Eletrônicos,Cartão
6155,2022-08-01 04:32:37.155715568,369.51,Beleza,Cartão
6156,2022-06-21 08:03:01.458145808,250.42,Moda,Boleto
6156,2022-11-20 08:03:01.458145808,162.93,Casa,Boleto
6156,2022-08-14 08:03:01.458145808,263.09,Moda,Boleto
6157,2022-06-30 11:33:25.760576048,8.6,Casa,Cartão
6157,2022-08-16 11:33:25.760576048,190.26,Moda,Cartão
6157,2022-07-01 11:33:25.760576048,78.89,Casa,Cartão
6157,2022-12-01 11:33:25.760576048,113.4,Beleza,Pix
6157,2023-03-28 11:33:25.760576048,49.75,Beleza,Boleto
6158,2022-06-30 15:03:50.063006288,58.98,Moda,Boleto
6158,2022-07-18 15:03:50.063006288,62.33,Esportes,Cartão
6158,2023-01-08 15:03:50.063006288,179.17,Casa,Cartão
6158,2022-09-01 15:03:50.063006288,467.14,Casa,Cartão
6158,2022-12-20 15:03:50.063006288,215.05,Eletrônicos,Cartão
6158,2022-12-13 15:03:50.063006288,78.34,Beleza,Cartão
6159,2022-07-04 18:34:14.365436544,206.15,Casa,Boleto
6159,2022-08-02 18:34:14.365436544,398.59,Casa,Cartão
6159,2022-11-23 18:34:14.365436544,472.14,Casa,Cartão
6159,2022-10-24 18:34:14.365436544,36.34,Eletrônicos,Cartão
6159,2022-06-24 18:34:14.365436544,208.95,Moda,Cartão
6159,2022-07-28 18:34:14.365436544,507.82,Esportes,Pix
6159,2022-07-04 18:34:14.365436544,69.57,Beleza,Boleto
6159,2022-12-24 18:34:14.365436544,429.63,Esportes,Boleto
6159,2022-12-17 18:34:14.365436544,61.06,Moda,Boleto
6160,2022-07-17 22:04:38.667866784,86.41,Moda,Cartão
6160,2022-10-16 22:04:38.667866784,149.25,Casa,Cartão
6160,2022-09-13 22:04:38.667866784,212.28,Moda,Cartão
6160,2022-09-25 22:04:38.667866784,34.78,Casa,Pix
6160,2022-09-29 22:04:38.667866784,241.47,Casa,Boleto
6161,2022-07-26 01:35:02.970297024,145.87,Moda,Cartão
6161,2022-11-14 01:35:02.970297024,102.25,Esportes,Cartão
6162,2022-08-10 05:05:27.272727264,33.34,Eletrônicos,Pix
6162,2022-06-29 05:05:27.272727264,364.26,Moda,Cartão
6162,2022-07-06 05:05:27.272727264,372.02,Esportes,Cartão
6163,2023-05-16 08:35:51.575157504,27.44,Casa,Boleto
6163,2022-06-24 08:35:51.575157504,161.08,Esportes,Cartão
6163,2022-07-21 08:35:51.575157504,108.02,Beleza,Pix
6163,2022-06-20 08:35:51.575157504,174.33,Esportes,Boleto
6163,2022-07-22 08:35:51.575157504,85.04,Esportes,Pix
6163,2022-07-02 08:35:51.575157504,304.21,Moda,Cartão
6163,2022-08-14 08:35:51.575157504,71.78,Eletrônicos,Boleto
6163,2022-10-31 08:35:51.575157504,38.59,Moda,Cartão
6163,2022-09-25 08:35:51.575157504,321.81,Esportes,Cartão
6163,2022-10-15 08:35:51.575157504,137.93,Eletrônicos,Boleto
6163,2022-11-22 08:35:51.575157504,424.91,Eletrônicos,Cartão
6163,2022-08-08 08:35:51.575157504,130.81,Beleza,Boleto
6163,2022-12-09 08:35:51.575157504,6.79,Moda,Pix
6164,2022-09-10 12:06:15.877587760,43.58,Moda,Pix
6164,2022-08-07 12:06:15.877587760,97.33,Esportes,Cartão
6164,2022-06-21 12:06:15.877587760,361.53,Esportes,Cartão
6164,2022-07-17 12:06:15.877587760,131.51,Moda,Cartão
6164,2022-08-28 12:06:15.877587760,28.06,Moda,Cartão
6164,2022-09-12 12:06:15.877587760,205.56,Beleza,Pix
6164,2023-01-06 12:06:15.877587760,281.5,Esportes,Cartão
6164,2022-10-10 12:06:15.877587760,100.1,Beleza,Cartão
6164,2022-07-05 12:06:15.877587760,243.22,Eletrônicos,Pix
6164,2023-02-09 12:06:15.877587760,50.13,Moda,Cartão
6164,2022-07-21 12:06:15.877587760,143.11,Eletrônicos,Cartão
6165,2022-08-27 15:36:40.180018000,146.79,Eletrônicos,Boleto
6165,2022-11-27 15:36:40.180018000,379.58,Moda,Boleto
6165,2022-12-04 15:36:40.180018000,330.29,Eletrônicos,Boleto
6165,2022-11-04 15:36:40.180018000,320.96,Eletrônicos,Pix
6165,2022-09-02 15:36:40.180018000,46.46,Eletrônicos,Cartão
6165,2023-02-13 15:36:40.180018000,19.4,Moda,Boleto
6165,2022-07-08 15:36:40.180018000,561.8,Moda,Pix
6166,2022-07-16 19:07:04.482448240,79.71,Casa,Boleto
6166,2022-08-21 19:07:04.482448240,51.53,Eletrônicos,Cartão
6166,2022-08-20 19:07:04.482448240,129.56,Moda,Pix
6166,2023-04-27 19:07:04.482448240,316.95,Eletrônicos,Cartão
6166,2022-07-06 19:07:04.482448240,70.81,Casa,Cartão
6166,2022-09-02 19:07:04.482448240,19.53,Moda,Cartão
6166,2022-07-22 19:07:04.482448240,236.75,Beleza,Cartão
6167,2022-08-28 22:37:28.784878480,77.8,Esportes,Cartão
6167,2022-11-01 22:37:28.784878480,460.09,Esportes,Cartão
6167,2022-08-03 22:37:28.784878480,85.57,Casa,Cartão
6167,2022-07-19 22:37:28.784878480,131.08,Casa,Cartão
6168,2022-08-02 02:07:53.087308720,77.08,Beleza,Cartão
6168,2023-03-28 02:07:53.087308720,43.74,Casa,Pix
6168,2022-08-26 02:07:53.087308720,8.43,Esportes,Pix
6168,2022-08-20 02:07:53.087308720,271.96,Beleza,Boleto
6168,2022-07-10 02:07:53.087308720,72.36,Eletrônicos,Cartão
6169,2023-03-19 05:38:17.389738976,100.61,Beleza,Boleto
6169,2023-04-29 05:38:17.389738976,331.66,Esportes,Boleto
6169,2022-08-15 05:38:17.389738976,127.7,Eletrônicos,Cartão
6169,2022-08-01 05:38:17.389738976,201.3,Casa,Pix
6169,2023-03-24 05:38:17.389738976,45.05,Moda,Cartão
6169,2022-09-04 05:38:17.389738976,114.5,Moda,Boleto
6169,2022-08-26 05:38:17.389738976,251.83,Moda,Cartão
6169,2022-09-30 05:38:17.389738976,82.17,Moda,Cartão
6170,2022-08-07 09:08:41.692169216,388.68,Esportes,Cartão
6170,2022-08-16 09:08:41.692169216,82.41,Esportes,Pix
6170,2022-10-03 09:08:41.692169216,91.8,Beleza,Boleto
6170,2022-09-04 09:08:41.692169216,116.22,Moda,Pix
6170,2022-07-09 09:08:41.692169216,28.4,Casa,Cartão
6170,2022-06-27 09:08:41.692169216,111.73,Moda,Pix
6170,2022-09-24 09:08:41.692169216,20.95,Moda,Pix
6170,2022-07-28 09:08:41.692169216,78.85,Esportes,Pix
6170,2022-12-16 09:08:41.692169216,138.64,Moda,Boleto
6170,2022-11-30 09:08:41.692169216,261.36,Esportes,Cartão
6170,2022-07-17 09:08:41.692169216,298.4,Moda,Cartão
6171,2022-08-04 12:39:05.994599456,131.36,Beleza,Boleto
6171,2022-10-17 12:39:05.994599456,138.3,Beleza,Cartão
6171,2022-12-28 12:39:05.994599456,216.52,Eletrônicos,Pix
6171,2022-11-15 12:39:05.994599456,228.76,Moda,Cartão
6171,2022-09-04 12:39:05.994599456,79.44,Moda,Cartão
6171,2022-07-20 12:39:05.994599456,32.95,Casa,Cartão
6171,2022-07-13 12:39:05.994599456,95.29,Esportes,Cartão
6171,2022-06-25 12:39:05.994599456,109.78,Casa,Cartão
6172,2022-07-14 16:09:30.297029696,36.67,Casa,Pix
6172,2022-07-20 16:09:30.297029696,146.35,Moda,Boleto
6172,2022-06-23 16:09:30.297029696,67.35,Moda,Cartão
6173,2022-07-09 19:39:54.599459936,173.56,Casa,Cartão
6173,2022-11-11 19:39:54.599459936,103.44,Esportes,Pix
6173,2023-03-25 19:39:54.599459936,162.27,Moda,Cartão
6173,2022-11-11 19:39:54.599459936,11.87,Moda,Cartão
6173,2022-10-05 19:39:54.599459936,10.88,Esportes,Pix
6173,2022-09-13 19:39:54.599459936,299.82,Moda,Cartão
6173,2022-10-22 19:39:54.599459936,30.06,Beleza,Pix
6173,2022-06-26 19:39:54.599459936,219.98,Moda,Pix
6173,2023-01-25 19:39:54.599459936,220.37,Casa,Cartão
6174,2022-08-23 23:10:18.901890176,370.11,Moda,Cartão
6174,2022-09-07 23:10:18.901890176,269.96,Moda,Cartão
6174,2022-08-05 23:10:18.901890176,275.86,Casa,Cartão
6174,2022-07-03 23:10:18.901890176,354.56,Moda,Boleto
6174,2022-07-31 23:10:18.901890176,184.76,Moda,Boleto
6174,2022-06-23 23:10:18.901890176,208.64,Moda,Pix
6174,2022-07-28 23:10:18.901890176,120.56,Eletrônicos,Cartão
6174,2022-11-15 23:10:18.901890176,13.85,Moda,Cartão
6175,2022-06-26 02:40:43.204320432,382.9,Eletrônicos,Cartão
6175,2023-02-19 02:40:43.204320432,320.05,Casa,Cartão
6175,2022-08-19 02:40:43.204320432,58.23,Esportes,Cartão
6175,2022-07-12 02:40:43.204320432,169.53,Moda,Cartão
6175,2022-09-04 02:40:43.204320432,33.49,Casa,Cartão
6175,2022-07-03 02:40:43.204320432,136.96,Esportes,Cartão
6176,2022-06-23 06:11:07.506750672,263.79,Moda,Cartão
6176,2023-01-14 06:11:07.506750672,416.74,Moda,Cartão
6176,2022-09-29 06:11:07.506750672,216.5,Moda,Cartão
6176,2022-08-10 06:11:07.506750672,354.32,Moda,Cartão
6176,2022-07-18 06:11:07.506750672,107.09,Eletrônicos,Cartão
6176,2022-07-31 06:11:07.506750672,101.27,Moda,Cartão
6177,2022-11-09 09:41:31.809180912,19.0,Eletrônicos,Cartão
6177,2022-07-10 09:41:31.809180912,180.58,Casa,Cartão
6178,2022-11-23 13:11:56.111611152,110.91,Moda,Cartão
6178,2022-08-08 13:11:56.111611152,408.03,Moda,Boleto
6178,2022-09-06 13:11:56.111611152,95.43,Moda,Cartão
6178,2023-04-23 13:11:56.111611152,107.06,Esportes,Pix
6178,2022-09-06 13:11:56.111611152,59.57,Beleza,Cartão
6178,2022-07-08 13:11:56.111611152,143.63,Casa,Cartão
6178,2022-07-03 13:11:56.111611152,149.58,Casa,Boleto
6178,2022-06-27 13:11:56.111611152,297.33,Casa,Cartão
6178,2022-07-12 13:11:56.111611152,221.99,Beleza,Cartão
6178,2022-09-08 13:11:56.111611152,64.49,Moda,Cartão
6178,2022-11-06 13:11:56.111611152,59.2,Eletrônicos,Cartão
6178,2023-05-17 13:11:56.111611152,141.88,Moda,Pix
6178,2022-09-15 13:11:56.111611152,79.12,Beleza,Boleto
6179,2022-10-04 16:42:20.414041392,241.52,Eletrônicos,Pix
6179,2023-01-22 16:42:20.414041392,236.09,Moda,Cartão
6179,2022-07-06 16:42:20.414041392,444.12,Moda,Pix
6179,2022-08-21 16:42:20.414041392,131.17,Moda,Cartão
6180,2023-02-17 20:12:44.716471648,75.0,Eletrônicos,Cartão
6180,2022-06-30 20:12:44.716471648,44.97,Casa,Cartão
6180,2022-08-04 20:12:44.716471648,236.54,Moda,Cartão
6180,2022-06-22 20:12:44.716471648,595.06,Eletrônicos,Cartão
6180,2023-02-04 20:12:44.716471648,181.61,Moda,Boleto
6180,2022-08-30 20:12:44.716471648,201.35,Moda,Cartão
6180,2022-06-30 20:12:44.716471648,249.63,Casa,Pix
6181,2022-11-06 23:43:09.018901888,118.92,Moda,Cartão
6181,2022-06-21 23:43:09.018901888,214.11,Casa,Cartão
6181,2022-08-01 23:43:09.018901888,467.77,Esportes,Boleto
6181,2022-12-20 23:43:09.018901888,170.69,Moda,Cartão
6181,2022-09-10 23:43:09.018901888,539.41,Eletrônicos,Cartão
6181,2022-10-04 23:43:09.018901888,394.78,Moda,Cartão
6181,2022-10-06 23:43:09.018901888,145.71,Eletrônicos,Pix
6181,2022-08-22 23:43:09.018901888,99.45,Casa,Boleto
6181,2022-12-22 23:43:09.018901888,365.54,Beleza,Cartão
6182,2022-11-14 03:13:33.321332128,99.51,Moda,Cartão
6182,2022-08-14 03:13:33.321332128,123.04,Eletrônicos,Cartão
6182,2023-01-04 03:13:33.321332128,192.67,Esportes,Pix
6182,2022-09-06 03:13:33.321332128,152.68,Beleza,Cartão
6182,2022-10-04 03:13:33.321332128,64.09,Moda,Cartão
6182,2022-09-10 03:13:33.321332128,39.7,Eletrônicos,Pix
6182,2022-09-28 03:13:33.321332128,22.33,Esportes,Cartão
6182,2022-08-06 03:13:33.321332128,180.6,Casa,Cartão
6182,2022-08-19 03:13:33.321332128,286.18,Eletrônicos,Cartão
6183,2022-07-19 06:43:57.623762368,202.51,Casa,Boleto
6183,2022-11-23 06:43:57.623762368,118.71,Moda,Boleto
6183,2022-11-25 06:43:57.623762368,52.17,Esportes,Cartão
6183,2022-06-25 06:43:57.623762368,374.78,Moda,Cartão
6183,2022-08-04 06:43:57.623762368,203.32,Beleza,Cartão
6183,2022-09-16 06:43:57.623762368,171.59,Casa,Boleto
6183,2022-09-14 06:43:57.623762368,10.36,Casa,Cartão
6183,2022-08-07 06:43:57.623762368,427.5,Casa,Pix
6183,2022-08-17 06:43:57.623762368,283.21,Eletrônicos,Cartão
6184,2022-08-27 10:14:21.926192608,176.78,Esportes,Cartão
6184,2022-09-22 10:14:21.926192608,33.86,Esportes,Cartão
6184,2022-11-19 10:14:21.926192608,53.07,Beleza,Boleto
6184,2023-01-06 10:14:21.926192608,67.54,Casa,Pix
6184,2022-08-26 10:14:21.926192608,168.56,Casa,Cartão
6184,2022-08-02 10:14:21.926192608,12.36,Moda,Cartão
6184,2022-08-15 10:14:21.926192608,913.31,Moda,Boleto
6184,2022-06-24 10:14:21.926192608,379.17,Moda,Pix
6184,2022-06-23 10:14:21.926192608,26.1,Moda,Boleto
6184,2022-12-19 10:14:21.926192608,191.87,Casa,Boleto
6185,2022-12-06 13:44:46.228622864,87.71,Moda,Pix
6185,2022-08-10 13:44:46.228622864,70.31,Beleza,Cartão
6185,2022-10-06 13:44:46.228622864,330.52,Eletrônicos,Cartão
6185,2022-09-22 13:44:46.228622864,112.71,Moda,Pix
6185,2022-07-25 13:44:46.228622864,18.44,Esportes,Cartão
6186,2022-11-20 17:15:10.531053104,326.49,Esportes,Cartão
6186,2022-07-22 17:15:10.531053104,240.26,Esportes,Pix
6186,2023-04-11 17:15:10.531053104,221.72,Casa,Cartão
6186,2022-09-08 17:15:10.531053104,126.42,Casa,Cartão
6186,2022-08-08 17:15:10.531053104,105.66,Moda,Cartão
6186,2023-01-05 17:15:10.531053104,19.83,Moda,Cartão
6186,2022-07-14 17:15:10.531053104,126.18,Esportes,Cartão
6187,2023-01-15 20:45:34.833483344,15.95,Beleza,Cartão
6187,2022-10-10 20:45:34.833483344,41.3,Casa,Cartão
6187,2022-07-04 20:45:34.833483344,99.89,Eletrônicos,Boleto
6187,2022-07-12 20:45:34.833483344,121.26,Moda,Boleto
6187,2024-01-10 20:45:34.833483344,71.6,Eletrônicos,Cartão
6187,2022-07-29 20:45:34.833483344,124.95,Esportes,Cartão
6188,2022-06-27 00:15:59.135913584,237.31,Eletrônicos,Cartão
6188,2022-09-04 00:15:59.135913584,159.52,Esportes,Pix
6188,2022-11-10 00:15:59.135913584,257.03,Casa,Pix
6189,2022-11-09 03:46:23.438343824,58.05,Moda,Boleto
6189,2022-11-13 03:46:23.438343824,24.44,Eletrônicos,Boleto
6189,2022-08-22 03:46:23.438343824,73.86,Eletrônicos,Boleto
6189,2022-08-09 03:46:23.438343824,36.62,Casa,Pix
6190,2022-09-14 07:16:47.740774080,518.78,Eletrônicos,Cartão
6190,2022-07-09 07:16:47.740774080,151.27,Moda,Cartão
6191,2022-10-29 10:47:12.043204320,198.57,Casa,Cartão
6191,2022-07-02 10:47:12.043204320,116.91,Eletrônicos,Cartão
6191,2022-10-11 10:47:12.043204320,424.87,Moda,Boleto
6191,2022-07-04 10:47:12.043204320,213.52,Moda,Pix
6191,2022-08-03 10:47:12.043204320,380.75,Esportes,Cartão
6191,2023-02-08 10:47:12.043204320,144.02,Esportes,Cartão
6191,2022-07-12 10:47:12.043204320,258.38,Eletrônicos,Cartão
6192,2022-08-09 14:17:36.345634560,85.41,Esportes,Pix
6192,2022-08-15 14:17:36.345634560,55.82,Esportes,Cartão
6192,2022-08-24 14:17:36.345634560,168.38,Eletrônicos,Pix
6192,2022-07-18 14:17:36.345634560,45.82,Eletrônicos,Cartão
6192,2022-12-10 14:17:36.345634560,128.22,Esportes,Cartão
6192,2022-07-02 14:17:36.345634560,79.84,Beleza,Pix
6192,2022-10-06 14:17:36.345634560,171.78,Moda,Boleto
6192,2022-08-19 14:17:36.345634560,160.51,Casa,Cartão
6192,2022-10-13 14:17:36.345634560,67.55,Eletrônicos,Cartão
6192,2022-09-07 14:17:36.345634560,65.91,Casa,Pix
6192,2022-07-15 14:17:36.345634560,78.32,Esportes,Pix
6192,2022-11-11 14:17:36.345634560,82.17,Casa,Cartão
6192,2022-06-25 14:17:36.345634560,326.03,Esportes,Boleto
6192,2022-06-30 14:17:36.345634560,73.2,Moda,Cartão
6192,2022-09-03 14:17:36.345634560,84.69,Moda,Cartão
6192,2022-08-03 14:17:36.345634560,97.23,Casa,Cartão
6192,2022-07-01 14:17:36.345634560,95.09,Moda,Pix
6193,2022-07-04 17:48:00.648064800,282.66,Eletrônicos,Cartão
6193,2023-01-11 17:48:00.648064800,158.03,Casa,Boleto
6193,2022-07-04 17:48:00.648064800,339.98,Casa,Pix
6193,2022-10-11 17:48:00.648064800,172.42,Moda,Cartão
6193,2022-08-20 17:48:00.648064800,179.55,Casa,Cartão
6193,2022-10-23 17:48:00.648064800,369.27,Esportes,Cartão
6193,2023-01-28 17:48:00.648064800,121.06,Esportes,Boleto
6194,2022-06-25 21:18:24.950495040,113.07,Casa,Boleto
6194,2022-10-14 21:18:24.950495040,74.48,Moda,Cartão
6194,2022-07-05 21:18:24.950495040,103.19,Casa,Pix
6194,2022-07-20 21:18:24.950495040,338.78,Eletrônicos,Cartão
6194,2022-09-27 21:18:24.950495040,337.68,Casa,Pix
6194,2022-07-01 21:18:24.950495040,913.27,Moda,Cartão
6194,2022-10-29 21:18:24.950495040,166.12,Moda,Cartão
6194,2022-07-27 21:18:24.950495040,161.08,Casa,Cartão
6195,2022-09-17 00:48:49.252925280,167.35,Eletrônicos,Cartão
6195,2022-06-28 00:48:49.252925280,95.17,Beleza,Cartão
6195,2022-07-09 00:48:49.252925280,167.54,Beleza,Boleto
6195,2022-09-28 00:48:49.252925280,96.04,Moda,Cartão
6195,2022-08-19 00:48:49.252925280,99.94,Moda,Cartão
6195,2022-07-27 00:48:49.252925280,86.53,Moda,Cartão
6195,2022-06-30 00:48:49.252925280,117.95,Eletrônicos,Boleto
6195,2022-07-26 00:48:49.252925280,95.59,Eletrônicos,Cartão
6195,2022-07-17 00:48:49.252925280,56.39,Beleza,Boleto
6196,2022-07-11 04:19:13.555355536,248.42,Beleza,Boleto
6196,2022-10-05 04:19:13.555355536,113.86,Esportes,Boleto
6196,2022-10-26 04:19:13.555355536,172.51,Esportes,Cartão
6196,2022-10-09 04:19:13.555355536,33.27,Eletrônicos,Boleto
6196,2022-07-18 04:19:13.555355536,112.19,Eletrônicos,Cartão
6196,2022-06-28 04:19:13.555355536,52.58,Beleza,Boleto
6196,2022-08-10 04:19:13.555355536,85.7,Moda,Cartão
6196,2022-11-12 04:19:13.555355536,147.1,Beleza,Cartão
6197,2022-12-02 07:49:37.857785776,36.91,Eletrônicos,Cartão
6198,2023-02-20 11:20:02.160216016,36.0,Beleza,Boleto
6198,2022-07-25 11:20:02.160216016,49.17,Esportes,Pix
6198,2022-11-11 11:20:02.160216016,132.73,Moda,Pix
6198,2022-08-05 11:20:02.160216016,23.96,Moda,Cartão
6198,2022-08-16 11:20:02.160216016,185.79,Moda,Boleto
6199,2022-09-10 14:50:26.462646256,130.96,Moda,Cartão
6199,2022-07-21 14:50:26.462646256,401.34,Esportes,Pix
6199,2022-06-28 14:50:26.462646256,87.06,Moda,Cartão
6199,2022-06-25 14:50:26.462646256,328.79,Beleza,Pix
6199,2022-12-20 14:50:26.462646256,303.07,Esportes,Boleto
6199,2022-08-14 14:50:26.462646256,298.62,Casa,Boleto
6199,2022-07-07 14:50:26.462646256,283.32,Beleza,Pix
6199,2022-10-11 14:50:26.462646256,79.71,Casa,Pix
6200,2022-07-04 18:20:50.765076496,42.21,Beleza,Pix
6200,2022-09-09 18:20:50.765076496,5.73,Eletrônicos,Cartão
6200,2022-08-02 18:20:50.765076496,282.65,Casa,Cartão
6200,2022-11-06 18:20:50.765076496,110.22,Casa,Cartão
6200,2022-11-09 18:20:50.765076496,15.52,Casa,Pix
6200,2023-02-25 18:20:50.765076496,159.62,Moda,Pix
6200,2022-08-09 18:20:50.765076496,72.76,Casa,Cartão
6200,2022-07-16 18:20:50.765076496,17.41,Beleza,Cartão
6200,2022-07-03 18:20:50.765076496,124.66,Eletrônicos,Boleto
6200,2022-06-25 18:20:50.765076496,176.42,Eletrônicos,Cartão
6200,2022-10-22 18:20:50.765076496,192.94,Eletrônicos,Cartão
